dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,10.351058,9.966131,12.217552,0.075192,-0.399352,0.929715,6.282122
0.050000,10.353938,9.966129,12.220431,0.057590,-0.352051,0.946019,6.282494
0.050000,10.356053,9.966128,12.222547,0.042313,-0.305537,0.930290,6.282768
0.050000,10.357523,9.966127,12.224017,0.029397,-0.258316,0.944423,6.282957
0.050000,10.358464,9.966127,12.224958,0.018824,-0.211465,0.937016,6.283079
0.050000,10.358994,9.966127,12.225488,0.010596,-0.164550,0.938300,6.283147
0.050000,10.359230,9.966127,12.225723,0.004717,-0.117596,0.939085,6.283178
0.050000,10.359289,9.966127,12.225783,0.001186,-0.070621,0.939495,6.283185
0.050000,10.359290,9.966127,12.225783,0.000004,-0.023638,0.939655,6.283185
0.050000,10.359290,9.966127,12.225783,0.000000,-0.000073,0.471305,6.283185
